,id,created_at,text,rt_count,fav_count,english
298,1382681642687291398,2021-04-15 13:06:07+00:00,４月２５日投票日。 参議院 #広島再選挙 立候補者【西田ひでのり】@nishita83h さん。  厳しい戦いですが、全身全力で毎日訴えを続けています。  ぜひ自民党を変える力を私達に与えてください。 私と西田候補が先頭に立って、自民党を変えていきます！  よろしくお願いします！ https://t.co/IcW6wYrTyf,49,174,"April 25th poll day. House of Councilors # Hiroshima re-election candidate [Hinonori Nishida] @ nishita 83h. It is a tough fight, but we continue to complain daily with our whole body. Please give us the power to change the LDP. I will stand at the top of I and the Nishida candidate and change the LDP! thank you! https://t.co/icw6wyrtyf "
299,1382330105511309314,2021-04-14 13:49:14+00:00,4/25投票日の参議院 #広島再選挙 に  【西田ひでのり】さん @nishita83h  が立候補しています。 新型コロナウイルス感染拡大という国難の中、国民の皆様の命と暮らしを守り、アフターコロナ時代の広島の未来を切り拓く、その先頭に立つ人物です。  ぜひ貴方の貴重な一票を西田さんに託して下さい！ https://t.co/za88lbsSCm,54,181,"4/25 House of Councilors of voting day # [Nishida Hinonori] @ Nishita83H is a candidate for the reign of the Hiroshima. Among the flaws of new coronavirus infections, we protect the life and life of the people of the people and open up the future of Hiroshima in the after-corona era, and it is a person who stands at its head. Please entrust your valuable vote to Mr. Nishida! https://t.co/ZA88LBSSCM "
300,1382267241333346306,2021-04-14 09:39:26+00:00,４月２５日投票日。 参議院広島県の再選挙は【西田ひでのり】さんに託してください！  選挙中盤に入り各地区で決起大会を行います。 私もこの全てに入り、県民の皆様にお願いを致します。  どうぞもう一度私達に力を与えてください！ #広島再選挙 https://t.co/4WXngpkGlW,44,188,"April 25th poll day. Renowner Hiroshima Prefecture re-election Please entrust [Nishida Hinonori]! Enter the presiding event in each district. I also enter all of this, and I would like to ask people of the prefecture. Please give us power once again! # Hiroshima re-election https://t.co/4WXNGPKGLW "
301,1380447413429624832,2021-04-09 09:08:05+00:00,本日からPodcastの番組「細川珠生の気になる珠手箱」において、私と政治ジャーナリスト細川珠生さんの対談が配信されます。 コロナ対策、女性活躍など、幅広いテーマについて話をしております。 一定期間配信されますので、是非お聞きください。 https://t.co/XHD4cCw0se,24,119,"From today to Podcast's program ""Hosokawa Barbe of Hosokawa Box"", I and Political Journalist Hosokawa Kamiri-san will be delivered. Corona measures, we are talking about a wide range of themes, such as women's activities. As we deliver for a certain period of time, please ask. https://t.co/xhd4ccw0se "
302,1380119760822673412,2021-04-08 11:26:07+00:00,我が国企業への海外からの投資について様々な報道があります。米国等と異なり、日本には「安全保障上の必要性」を理由に対内投資を管理する枠組みがありません。 投資の自由は引き続き重要ですが、今後、安全保障上のコア業種について、経営や機微情報への悪影響を回避できる枠組みの検討が必要です。 https://t.co/B0NnXjn0QI,811,3295,"There are various reports about overseas investment in Japan. Unlike the United States etc., Japan has no framework for managing our investment because of the ""security need"". Although the freedom of investment continues to be important, it is necessary to consider a framework that can avoid management and adverse effects on management and micro information in the future. https://t.co/b0nnxjn0qi "
303,1380093578865614850,2021-04-08 09:42:04+00:00,参議院広島選挙区の再選挙が本日から始まりました。 自民党としても私としても自信を持って送り出した候補者が  【西田ひでのり】@nishita83h さんです！  39歳、若くてエネルギーに溢れ、清新な候補者です。 信頼回復と広島経済Ｖ字回復のため 広島の皆様、ぜひ西田候補に力強い応援をお願いします！ https://t.co/u2QsJIVQDc,48,217,"The reordering of the House of Councilors Hiroshima Elthrases started today. The candidate who sent me as a LDP or as a LDP is [Nishida Hinonori] @ Nishita 83H! She is a 39-year-old, young and energy, and is a clean candidate. Everyone in Hiroshima and Hiroshima Economic V-shaped recovery, please support strong support for Nishida candidates! https://t.co/U2QSJIVQDC "
304,1379642053966012419,2021-04-07 03:47:52+00:00,いよいよ明日から参議院広島選挙区の再選挙が始まります。  信頼回復と広島経済のＶ字回復のため 自民党公認の【西田ひでのり】さん。 多くの人に支えて頂き、ここまで走ってくることができました。  引き続き、ぜひ西田さんに力強いご支援を賜りますよう、よろしくお願い申し上げます！ https://t.co/gkBcNjJCTQ,41,188,"From tomorrow, the reign of the Hiroshima Elthetic Ward will start from tomorrow. A LDP authorized [Nishidanori Norinori] for trust recovery and V-shaped recovery of the Hiroshima economy. She supported many people and I was able to run up to here. Since I will continue to support Mr. Nishida, I would like to thank you for your support! https://t.co/gkbcnjjctq "
305,1379226868025491457,2021-04-06 00:18:04+00:00,本日4月6日（火）の夜８時から放送のBSフジ LIVE プライムニュースに出演します。  菅首相の訪米、バイデン大統領との初の対面での会談を前にして、日本外交の将来のビジョンについて議論をします。  生放送となります。 よろしくお願い致します。 https://t.co/HDRx72Byhp,45,177,"We will appear in BS Fuji Live Prime News from 8:00 on Tuesday, April 6 (Tuesday). Prime Minister Kuga's visit to the first meeting with President Baiden, discuss the future vision of Japanese diplomacy. It will be live broadcast. Thank you. https://t.co/HDRX72BYHP "
306,1378986021514137601,2021-04-05 08:21:02+00:00,外交安保提言へ多くの反応を頂き、ありがとうございます。 自信を深める中国の前で、民主主義や人権等の大切な価値観を守るには、米国はじめ同志国の結束が不可欠です。 ホットスポットは台湾海峡や東シナ海を含むアジアに移っており、我が国にも冷徹かつ現実的な覚悟が求められています。,118,528,"Thank you for your response to diplomatic security recommendations. In front of China, in front of China, in order to protect important values such as democracy and human rights, the United States Introduction of Doshinhou is essential. Hot spots are moving to Asia including Taiwan Strait and East China Sea, and it is required to be cold and realistic in Japan. "
307,1378155283671773185,2021-04-03 01:19:59+00:00,台湾での列車事故。多数の死傷者がおり、巻き込まれた邦人もいる模様です。心よりお悔やみ、お見舞い申し上げます。 東日本大震災の折など、日本が苦しいときに助けてくれた台湾。日本も必要な支援を惜しんではなりません。,97,576,"Train accident in Taiwan. There are many casualties, and it seems that there are Japanese people caught. Thank you very much for your condolences. Taiwan who helped me when Japan is painful, such as the Great East Japan Earthquake. Japan is not aware of the support you need. "
308,1377917228729868288,2021-04-02 09:34:02+00:00,中国の影響力が増大し国際秩序が揺らぐ中、今後の外交・安全保障上のホットスポットがアジアであることは間違いないと思います。日米首脳会談を前に、厳しい国際環境を乗り越えるために必要な「三つの覚悟」を提唱させて頂きます。  1.民主主義を守る覚悟 2.自国を守る覚悟 3.国際社会を主導する覚悟 https://t.co/C6XdiZEGjV,152,457,"While China's influence increases and international order is swaying, there is no doubt that future diplomatic and security hotspots are Asia. Prior to the Japan-US Summit Meeting, we will advocate the ""three preparedness"" necessary to get over the severe international environment. 1. Awareness of Protecting Democracy 2. Awareness of Protecting Your Countries 3. Recruitment of the international community Https://t.co/c6xdizegjv "
309,1377552320829874176,2021-04-01 09:24:01+00:00,参議院広島県の自民党公認候補 【西田ひでのり】さんの 紹介ビデオがアップされました。  政治の信頼回復と広島経済のＶ字回復のため、日々活動しています。 ぜひ応援をよろしくお願いします。 #広島 #信頼回復と未来への改革  https://t.co/qSTNBUCsvj,15,97,"The introductory video of the LDP authorization candidate [Nishida Norinori] of Hiroshima Prefecture, Hiroshima Prefecture has been uploaded. She is working every day for political trust recovery and V-shaped recovery of Hiroshima economy. Thank you for your support. # Hiroshima # Reform for trust recovery and future reform https://t.co/QSTNBUCSVJ "
310,1377522631474225152,2021-04-01 07:26:03+00:00,世界経済フォーラム（WEF）が「ジェンダーギャップ指数2021」を発表。 日本は世界156カ国の120位（前年121位）で、G7諸国では引き続き最下位にとどまります。 これは特に女性衆院議員の低比率など政治参画での男女差が原因であり、今後、自民党として候補者擁立に際しさらなる考慮が必須と感じます。,40,206,"World Economic Forum (WEF) announces ""Gender Gap Index 2021"". Japan will continue to be the least significant in G7 countries in the 120th of 156 countries in the world. This is especially due to the difference in gender differences in political participation, such as the low proportion of female holidays, and we feel essential for the LDP as the LDP. "
311,1376463152972369923,2021-03-29 09:16:03+00:00,スエズ運河での座礁事故はまさにボトルネックという語を再認識させる事案に。 コロナ禍下での世界的物流逼迫から輸送コストが高騰する折、本事案が日本はじめ各国経済への負荷を増大させないかと心配していましたが、先ほど漸く船が動き出した由。 何とかこのまま事態が収束するよう願っています。,91,466,"As a case where the strand accident in the Suez canal is just to reaffirm the word bottleneck. We were worried about whether transportation costs to rise due to global logistics tightness at Corona 's dust, and we were worried that the proposal to Japan did not increase the load on the national economy, but the ship moved up earlier. I hope that this situation will converge somehow. "
312,1375979968916643846,2021-03-28 01:16:03+00:00,昨日、自民党広島県連会長に就任しました。 広島の政治が失った信頼を取り戻すために、今一度政治の原点に立ち返り、国民・県民の声を聴き、自民党一丸となって公正な政治の実現に尽くします。まずは、広島県参院再選挙の勝利を目指します。 https://t.co/jixNPKNO3h,92,501,"Yesterday, I became a president of the LDP Hiroshima Prefecture. In order to regain the trust of Hiroshima's politics, we will return to the origin of the politics once again, listen to the people of the people and prefectures, and will be a LDP team and will be fulfilling to realize fair politics. First of all, we aim to win the Hiroshima Council re-election. https://t.co/JIXNPKNO3H "
313,1375387002896457731,2021-03-26 09:59:49+00:00,総理の訪米、初の対面での日米首脳会談を前にして、外交・安全保障分野における私の考えを、これから様々な機会を通じて発信していきたいと思います。,81,413,"Prime Minister's visit to America, I would like to send my thoughts in the diplomatic and security field through various opportunities, with the first Japan-US summit talks. "
314,1374864097649385474,2021-03-24 23:21:59+00:00,4月8日告示、4月25日投票日の日程で広島で参議院再選挙が行われます。  広島選挙区自民党公認候補の【西田ひでのり】さん。 多くの方に知っていただくため、ビデオメッセージを作りました。  政治の信頼回復のために全力を尽くして参ります。 よろしくお願い致します。 #信頼回復と未来への改革 https://t.co/wKZCLvjXg8,52,230,"On April 8 Notification, House of Councilors reigns in Hiroshima on the schedule of April 25th. Hiroshima Elthena LDP authorized candidate [Nishida Hinonori]. She made a video message to know many people. She will do my best for political trust recovery. She thank you. # Reform to trust and reform to the future https://t.co/wkzclvjxg8 "
315,1373419351169175552,2021-03-20 23:41:04+00:00,本日、1都3県への緊急事態宣言が解除されます。 もっとも、この宣言解除は安全宣言ではありません。 今後は、十分な感染防止対策をとりながら、経済活動との両輪を回す、困難なチャレンジになります。 年度末は諸行事も多く、花見など楽しみも多い時期ですが、まだまだ気を緩めることはできません。,246,1141,"Today, an emergency declaration of emergency situations to 3 prefectures is released. However, this declaration is not a safety declaration. Going forward, it will be a difficult challenge to turn both wheels with economic activity while taking enough infection prevention measures. The end of the fiscal year is a time when there are many events, and it is a lot of fun, etc., but it is not possible to be able to relax yet. "
316,1371742815512752134,2021-03-16 08:39:07+00:00,米国の国務、国防両長官が初めての海外訪問先として日本を選び、本日、日米2+2が開催されました。 私も外相時代、多くの2+2に臨みましたが、今回の成果文書には、初めて「北朝鮮」のみならず、「中国」の国名が明記され、日米で対抗していくことが鮮明にされました。 https://t.co/EIPKtC3eYD,135,541,"The US business and the Ministry of Defense were the first visit to Japan for the first time, and today America 2 + 2 was held today. I also came to a large number of 2 + 2, but this result document is not only ""North Korea"" but also the country name of ""China"" is specified, and it is possible to compete in Japan and the United States. It was crisp. https://t.co/eIPKTC3EYD "
317,1370905788982521857,2021-03-14 01:13:04+00:00,地元広島市において自民党広島県参議院選挙区第一支部長の  【西田ひでのり】@nishita83h さん  と共に街頭演説を行い、商店街にご挨拶周りをさせて頂きました。 4/8告示4/25投票日の参議院選挙は、広島にとっても初めての再選挙となります。 どうぞよろしくお願い致します。 #信頼回復と未来への改革 https://t.co/Ui2R1PWCrH,44,219,"In the local Hiroshima City, the LDP Hiroshima Councilor Elthres Ward Division of the Council Elthrases Division General Manager, held the street speech with Mr. @ nishita83h, and gave me a greeting center. 4/8 Notification 4/25 The House of Councilors elections of the voting day will be the first re-election for Hiroshima. Thank you in advance. # Reform to trust and reform to the future https://t.co/ui2r1pwcrh "
318,1370211204799418370,2021-03-12 03:13:03+00:00,総理申入れへ多数のコメント感謝です。 特に非正規・女性支援に対し賛同のお声を多くいただきました。 地元支援者からは「娘が飲食店のパート時間が半分になっている」との話がありました。 半分に減ってしまった分を他で確保できるよう、非正規・女性の掛け持ちワーク推進に向け声を上げていきます。,53,369,"A number of comments thanks for the proposed bill. Especially for non-regular and female support, a lot of people agreeing. From the local supporters, there was a story that ""her daughter is half the part time of the restaurant is half."" In order to secure the minutes that has been reduced to half, we will promote the welfare work of non-regular and women. "
319,1369789923918671872,2021-03-10 23:19:01+00:00,東日本大震災から10年を経た3.11を迎えました。 改めて犠牲となられた方々の御霊に哀悼の誠を捧げます。 今日なお、原発事故は終息をみず、ふるさとに帰還できない方々がおられる現実を政治はしっかりと受け止め、最善を尽くさねばなりません。 一刻も早い復興に向け、更に取り組みを進めて参ります。,133,796,"We have reached 3.11 for 10 years from the Great East Japan Earthquake. I will give you a sincerity of the spirits of the victims and sacrificed people. Today, the nuclear accident does not watch the end of the end, and the politics must be firm and the best thing to do with the reality that can not be returned to the hometown. We will continue to work further for the quick recovery. "
320,1369598175523180545,2021-03-10 10:37:05+00:00,先ほどコロナ対応等で連日ご奮闘の菅総理と官邸で面会し、激励をしてきました。 併せて今後の経済対策として  ①年度末の潤沢な資金供給 ②業種や地域を限定しない事業規模に応じた給付金の支給 ③女性・非正規等困っている方々に届く支援 ④アフターコロナの構造転換支援  の4点を申入れてきました。 https://t.co/atdj9crKIy,120,503,"In addition, I came to meet the Prime Minister of the struggle in a daily basis, etc. In addition, as a result of the future financial supply as a countermeasure for future economic measures 2 business scale not limited to business scale not limited to business scale 3 women, non-regular treatments and support to those who are in trouble 4 after-cherona structure conversion I have added four points of support. https://t.co/ATDJ9CRKIY "
321,1367414521351073793,2021-03-04 10:00:01+00:00,丸3年私の事務所でインターン生として大活躍してくれた学生が今日で事務所を卒業しました。 このコロナ禍で不安な気持ちもあると思いますが、岸田事務所卒業生として、大きな志を持って大活躍してほしいです。 これからも応援しています！ https://t.co/alRTNfATvp,64,579,"The students who played a big success as an intern student at my office for three years of round graduate today. I think that there is an uneasy feeling at this corona, but I want you to have a big aspiration as a graduate of Kishida office. We support you in the future! https://t.co/alrtnfatvp "
322,1367367467954106371,2021-03-04 06:53:03+00:00,本日1930よりBS-TBS「報道1930」に出演致します。 私が考えるコロナ禍における経済対策や今後の政治の見通しなどについてお話できればと思っています。 https://t.co/TbcwinNw4B,37,196,"Today, we will appear in BS-TBS ""Cap 1830"" from 1930. I would like to talk about economic measures and future political outlooks in Corona I think. https://t.co/TBCWINNW4B "
323,1367138206139830277,2021-03-03 15:42:03+00:00,4月8日告示、4月25日投票日の日程で広島では参議院再選挙が行われます。  地元広島の友好団体の皆様との会議を開き、自民党参議院広島選挙区第一支部長に就任した【西田ひでのり】 @nishita83h さんも出席し、ご挨拶致しました。  若い力で元気に頑張っています！ https://t.co/rWu57c5cP1,31,198,"April 8 Notifications, April 25 The Hiroshima reign is held in Hiroshima on the day of the voting day. We opened a meeting with all local Hiroshima's friendship groups, and became a member of the LDP Council Hiroshima Election Ward, Mr. Nishidanori Nishidanori @ Nishita 83H, also attended and greeted. I'm working hard with my young power! https://t.co/RWU57C5CP1 "
324,1366369403923697664,2021-03-01 12:47:06+00:00,バイデン政権の気候変動問題担当大統領特使に就任したジョン・ケリー元国務長官について取材を受けました。 バイデン政権において気候変動問題は外交の重要課題の1つであり、ケリー氏とは私が外相時代40回以上会談を重ねた当時のカウンターパートでもありました。 ご覧下さい https://t.co/PQQSC9doRj,59,288,"We received interviews about John Kelly former State Deputy Secretary, who became a proposal to a proposal of the Baiden administration 's climate change problem. In the Baiden administration, the climate change problem is one of the important issues of diplomacy, and Mr. Kerry was also a counterpart at that time that I was able to talk more than 40 times an era. Please look at https://t.co/pqqsc9dorj "
325,1365175516186075140,2021-02-26 05:43:01+00:00,4月8日告示、4月25日投票日おいて、参議院広島選挙区で再選挙が行われます。 自民党公認候補として決定した  【西田ひでのり】さん  のTwitterアカウントが開設されました。 ぜひ、多くの方にフォローして頂きますよう、お願い申し上げます。 https://t.co/u80bus3C2m https://t.co/Il5uxYS3sB,55,210,"April 8 Notification, April 25 Voting day, re-election will be held in Hiroshima Elthrases. [Nishida Hinonori], which was decided as a LDP authorization candidate, Her Twitter account has been established. Thank you very much for following. https://t.co/u80bus3c2m https://t.co/IL5UXYS3SB "
326,1365116141366956032,2021-02-26 01:47:05+00:00,昨日「諸外国の新型コロナウイルス対策の知恵を学び合う議員連盟」を開催し、イスラエルのストゥルロヴ公使に出席を、サロモン保健省国際部長にオンラインで出席して頂き、イスラエルの状況についてお話を伺いました。 日本としても良い部分を吸収し円滑にワクチン接種が行われるよう努力が必要です。 https://t.co/BQzlqb6VSg,39,232,"Yesterday, we held a member federation to learn the wisdom of the new Coronavirus countermeasures of the other countries, and attend the Salomon Health Ministry of Health International Division in the Salomon Health Ministry of Health, and talk about Israel's situation. rice field. It is necessary to absorb and smoothly vaccinate with a good part as Japan. https://t.co/bqzlqb6vsg "
327,1363774034501013505,2021-02-22 08:54:02+00:00,コンテンツ産業振興議連幹事長として、党クールジャパン委員会等合同会議に出席し、映画・音楽・演劇・スポーツ等の集客エンタメ業界の方々と意見交換しました。  この業界の売上げは19年に比べて75%減の8600億円が消失しています。 文化や芸術を守るため、予備費等を活用して早急な施策を考えます。 https://t.co/tKqVWBZUjl,70,347,"As a coincidence of the Content Industry Promotion Council, we attended a joint meeting such as a party Cool Japan Committee, and exchange opinions with people in the attraction entertainment industry such as movie, music, theater and sports. Sales in this industry will be 75% down 75% compared to 19 years. In order to protect culture and art, we will use spare costs to consider the quick measures. https://t.co/tkqvwbzujl "
328,1363410395151491077,2021-02-21 08:49:03+00:00,ミャンマー治安当局によるデモ隊への発砲により民間人が死傷していることを非難します。 民間人への暴力を停止し、アンサンスーチー国家最高顧問を含む関係者を釈放して民主的な政治体制を回復することを求めます。 https://t.co/3pbJNRXtu2,66,354,"Myanmar Security Authority will blame that a civilian is killed by firing to the demo corps. Stop the violence for civilians, releases people involving the House of Torture of Ann Suuchi State and recovering a democratic political system. https://t.co/3pbjnrxtu2 "
329,1363397554415702020,2021-02-21 07:58:02+00:00,先のアラバマ州における飛行機訓練中の事故で亡くなられた自衛隊員及びアメリカ空軍の教官に哀悼の意を捧げます。 厳しさを増す安全保障環境にあって、自衛隊と米軍の協力は不可欠であり、改めてその献身的な努力に感謝いたします。  https://t.co/T4JOrapFCG,78,360,"Population in Alabama Province Dedicates a condolence intellectual staff and American Air Force instructors who are died in the accident during the airline. In a secure environment that increases the severity, the cooperation of the SDF and the US military is essential, and we will appreciate that dedicated effort again. https://t.co/t4jorapfcg "
330,1363301919079337984,2021-02-21 01:38:01+00:00,日本中で愛される、ふりかけ「ゆかり」で有名な広島の三島食品。なんと広島菜の「ひろし」を発売と。 郷土びいきな話ですが、すぐスーパーに買いに行こうと思います。 https://t.co/TylEWEMUEM,158,714,"Mishima Food, which is loved in Japan, famous for skewing ""Yukari"". How to release Hiroshima's ""Hiroshi"". It is a good story, but I'm going to buy it to the supermarket soon. https://t.co/TYLEWEMUEM "
331,1363052793032962052,2021-02-20 09:08:04+00:00,厳しい状況での年度末越えのため、令和2年及び3年度の予備費（計約7.7兆円）を切れ目無く活用し  ①無利子無担保融資などの資金供給 ②固定費支援のための業種・地域を限定しない持続化給付金や家賃支援 ③生活困難世帯向けの給付金など  昨年の施策の二巡目を行うべきです。 詳細は添付を参照下さい。 https://t.co/QYybTYdfcg,303,866,"Due to the end of the year in the severe situation, utilize the spare costs (about 7.7 trillion yen) for 2 years and 3rd year (about 7.7 trillion yen). Sustained benefits that do not limit the region and rent support 3 Last year's measures should be passed for last year's measures such as benefits for life trouble. Please refer to the attachment for details. https://t.co/Qyybtydfcg "
332,1362962946360451074,2021-02-20 03:11:03+00:00,2/21(日)19:00からの元内閣官房参与、京都大学大学院教授の藤井聡さんが司会のTOKYO MX「東京ホンマもん教室」に出演します。  2/7(日)収録分の続きとなりますが、今回は宏池会・保守本流の政治論や、外交論がテーマです。 ネットでも見れますので、ぜひご覧ください。 https://t.co/1o5HlsFwq7,36,130,"2/21 (Sun) A former Cabinet Secretary from 19:00, Mr. Atsushi Fujii, a professor of Professor, Kyoto University, appears in the chairperson TOKYO MX ""Tokyo Honma Monk Class"". It will be the continuation of the 2/7 (Sun) recording, but this time is the political theory of Hiroike, Maintenance main stream and the diplomatic theory. You can see it on the net, so please take a look. https://t.co/1O5HLSFWQ7 "
333,1362353675289595907,2021-02-18 10:50:02+00:00,第３回目となるポストコロナの経済政策を考える議員連盟に出席しました。 本日の講師は、前スイス駐箚特命全権大使、元内閣官房参与で、明治学院大学客員教授の本田悦朗さんでした。 https://t.co/qg0EeJ3rhS,57,262,"Attended the Federation to the Federation of the third Postcorona's economic policy. Today's lecturer was a former Previous Visa, a former right ambassador, a former Cabinet Secretary, and Mr. Honda Honda, Meiji Gakuin University. https://t.co/qg0eej3rhs "
334,1362271129486848002,2021-02-18 05:22:01+00:00,本日開催した宏池会例会の冒頭挨拶では  ・東京五輪と、多様性の問題について ・ワクチン接種開始について ・広島参議院再選挙について  などについて触れました。 https://t.co/pXsI2YomXn,25,136,"In the opening greetings of the Hirokondai meeting held today, Tokyo Olympics and diversity issues · About the start of vaccination · We have touched about the reign of the Hiroshima Association. https://t.co/pxsi2yomxn "
335,1361825957506543616,2021-02-16 23:53:04+00:00,昨年中に自殺した小中学生と高校生は計479人、前年の1.4倍で過去最多(特に女子高校生が大幅増)です(国の調査)。 自殺の背景は様々ですが、コロナ禍やそれに連なる経済状況と無関係ではないでしょう。 政府や自治体による支援団体への聞き取り強化はじめ、SOSを出しやすい態勢づくりが急務です。,92,476,"The elementary and junior high school students and high school students who committed suicide suicide during last year are a total of 479, and the past largest in the previous year (especially the high school students increased). The background of suicide is various, but it is not irrelevant to Korona and its economic situation. It is urgently needed to be able to strengthen interviews with governments and local governments. "
336,1361636947047763968,2021-02-16 11:22:00+00:00,ネットで話題になっておりますが、ラリー英国内閣ネズミ捕獲長の在職10周年を心よりお慶び申し上げます。 残念ながら私はお目にかかったことはありませんが、そのご活躍はよく耳にしておりました。 今後のご活躍をご祈念申し上げ、お祝いの言葉と致します。 #Larryversary https://t.co/dmBArTHkpb,201,737,"We are talking about online, but I would like to express my heartfelt agreement from the 10th anniversary of the Cabinet Cabinet Cabinet Cabinet. Unfortunately I have never seen it, but my success was heard well. We wish you all the way to work in the future and festive words. #Larryversary https://t.co/dmbarthkpb "
337,1361621349689487369,2021-02-16 10:20:02+00:00,明日17日19:30からのBS-TBS「報道1930」に出演します。  明日から始まるワクチン先行接種の話や、政府のコロナ対策、また衆議院総選挙をはじめ今後の政治日程などがテーマとなる予定です。 https://t.co/Jjt8qg2HfQ,25,116,"I will appear in BS-TBS ""Cap 18"" from 19:30 tomorrow. The story of the vaccine leading in vaccination starting from tomorrow, the Corona measures of the government, and the general political schedule including the General Council election will be the theme. https://t.co/JJT8QG2HFQ "
338,1361620604302987265,2021-02-16 10:17:04+00:00,明日17日朝7:15頃から、ラジオ日本「岩瀬恵子のスマートNEWS」に出演します。  新型コロナウイルス対策や東京オリンピック･パラリンピックをはじめ、日米関係や日中関係などの外交問題など国内外の課題などがテーマです。  https://t.co/hMnUjmGq99,22,95,"From 7:15 tomorrow, we will appear in Radio Japan ""Smart News of Iwase"". Domestic and foreign issues such as diplomatic issues such as Japan-US relations and Japan-China relations such as new coronal virus measures and Tokyo Olympics and Paralympics are theme. https://t.co/HMNUJMGQ99 "
339,1361256458373926916,2021-02-15 10:10:05+00:00,公共工事品質確保に関する議員連盟に出席しました。 16年前、私はこの議連の制度検討部会長を務め、「公共工事品質確保法」の成立に汗をかきました。 「品確法」はその後、2度の改正を経て、その重要性は益々高まっています。 引き続きより質の高い社会資本整備について検証と議論を続けて参ります。 https://t.co/ktXy3whZvb,62,304,"I attended the Federation of the Public Works Quality. 16 years ago, I served as chairman of this recession system, and sweated to the establishment of ""Public Work quality securing law"". After that, after that, after the revision of two times, the importance is increasing more and more. We will continue to verify and discuss more quality social capital development. https://t.co/ktxy3whzvb "
340,1360597382514102276,2021-02-13 14:31:09+00:00,福島県沖で震度６強の地震との報。 まずは自分の身を守る行動を取り、安全を確保してからテレビやラジオやネットなどで情報を収集してください。 停電などの場合、スマホにradikoなどを入れればラジオが聴けます。,425,1439,"Information of seismic intensity 6 strong earthquake off Fukushima prefecture. First of all, take action to protect yourself and secure safety, and collect information in a television, radio and net. In the case of a power failure, you can listen to the radio if you put a RADIKO etc. on a smartphone. "
341,1360120716092297219,2021-02-12 06:57:03+00:00,宏池会の同志で、自民党外交部会長代理の辻清人さんのYouTubeチャンネルにお邪魔しました。  ワクチンや予算などのコロナ対策や、外交日米関係問題、そして総裁選について、辻清人さんと対談をした動画になっています。 ぜひご覧ください。 https://t.co/hPrU2GUARC,22,135,"The Hirokaikai's comrades, I was disturbed by Youtube Channel of Yuto Yuto, Somizen General. Corona measures such as vaccines and budgets, diplomatic Japan-US relations issue, and Presidential election have become a video that has been discussed with Yutaka. Please take a look. https://t.co/Hpru2Guarc "
342,1359476463443922945,2021-02-10 12:17:01+00:00,「デジタル庁」設置法案を含むデジタル改革関連6法案が閣議決定され、9月にデジタル庁が発足することが決まりました。 現金給付の遅れや、COCOAの不具合など、課題が浮き彫りになる中、省庁を超えたデジタル化を強力に推進する平井デジタル相のリーダーシップに期待します。 https://t.co/X0ZuW2F42g,47,201,"Digital Reform-related 6 bills, including the ""Digital Agency"" installation bill, decided to make a cabinet meeting and the Digital Agency will be launched in September. While the issue of cash benefits and COCOA's defect, we expect the leadership of Hirai Digital Phase that strongly promotes digitization beyond ministries. https://t.co/x0zuw2f42g "
343,1359438724241580033,2021-02-10 09:47:03+00:00,ワクチン接種について来週半ばには開始するとの政府方針が伝えられてます。 すでに接種が始まっている米国をはじめ諸外国では医療スタッフや会場の不足等、接種に関する様々な課題が浮き彫りになっています。 日本においても混乱が生じぬよう綿密な計画と体制構築が必要です。 https://t.co/eyvU2Ukh5u,62,252,"About vaccination, the government policy is transmitted to start in the middle next week. Other issues such as medical staff and venues, such as in the United States that have already begun to inoculation, and various challenges for inoculation are highlighted. In Japan, it is necessary to build a careful planning and system for confusion. https://t.co/eyVu2ukh5u "
344,1358645236675715075,2021-02-08 05:14:01+00:00,先日出演しました、京都大学大学院教授の藤井聡さんが司会を務めるTOKYO MX「東京ホンマもん教室」が、番組webサイトで配信されています。 この日は「コロナが導く社会崩壊」がテーマ。 新しい資本主義、アベノミクスの継承と発展などを語りました。 ぜひご覧ください。 https://t.co/njV4Os5cze https://t.co/K1TjF6lW3a,48,198,"The other day, TOKYO MX ""Tokyo Honma Morner Class"" is delivered on the show website, TOKYO MX, who has appeared, Mr. Atsushi Fujii, Kyoto University Graduate School. On this day, ""Corona leading social collapse"" is the theme. We talked about new capitalism, Avenomics inheritance and development. Please take a look. https://t.co/njv4os5cze https://t.co/k1tjf6lw3a "
345,1357990179017924608,2021-02-06 09:51:03+00:00,明日２月７日（日）の夜７時から放送の TOKYOMX「東京ホンマもん教室」に出演します。  よろしくお願い致します。 https://t.co/1o5HlsFwq7 https://t.co/3aHaw21q7l,88,431,"I will appear in TOKYOMX ""Tokyo Honma Monk Room"" from 7:00 on Sunday, February 7 (Sun), February 7th. Thank you. https://t.co/1O5HLSFWQ7 https://t.co/3ahaw21Q7L "
346,1357471755120480261,2021-02-04 23:31:01+00:00,本日２月４日（金）の夜８時から放送の BSフジ LIVE プライムニュースに出演します。  生放送となります。 よろしくお願い致します。 https://t.co/HDRx72Byhp,28,169,"Today, we will appear in BS Fuji Live Prime News from 8:00 on February 4 (Fri). It will be live broadcast. Thank you. https://t.co/HDRX72BYHP "
