id,created_at,text,rt_count,fav_count,english
1257697791956193280,2020-05-05 15:44:55+00:00,"Thank you to all the midwives across the UK who continue to show extraordinary kindness and courage during these challenging times. Your compassion, care and expertise are needed now more than ever. #IDM2020",701,7863,"Thank you to all the midwives across the UK who continue to show extraordinary kindness and courage during these challenging times. Your compassion, care and expertise are needed now more than ever. #IDM2020 "
1257680260025462784,2020-05-05 14:35:15+00:00,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/iYaiZlP99L,916,8056,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/iYaiZlP99L 
1257612275093037056,2020-05-05 10:05:06+00:00,"Thank you all for complying with the measures we have put in place.   Your actions have saved many lives, but we must keep going. https://t.co/PMbULDXiqU",798,6757,"Thank you all for complying with the measures we have put in place.   Your actions have saved many lives, but we must keep going. https://t.co/PMbULDXiqU "
1257592651219644416,2020-05-05 08:47:07+00:00,"The race to discover the vaccine to defeat this virus is not a competition between countries, but the most urgent shared endeavour of our lifetimes.  It’s humanity against the virus - we are in this together, and together we will prevail.",2679,23354,"The race to discover the vaccine to defeat this virus is not a competition between countries, but the most urgent shared endeavour of our lifetimes.  It’s humanity against the virus - we are in this together, and together we will prevail. "
1257288092412755979,2020-05-04 12:36:55+00:00,"We are past the peak of coronavirus. But we all need to continue to behave in the way we have, so we don’t undo our hard work. https://t.co/HHZ2qEUwae",1512,11721,"We are past the peak of coronavirus. But we all need to continue to behave in the way we have, so we don’t undo our hard work. https://t.co/HHZ2qEUwae "
1257249672084807682,2020-05-04 10:04:15+00:00,We will only be able to move on to the second phase when our five tests have been met. https://t.co/B151LriBsj,2104,12386,We will only be able to move on to the second phase when our five tests have been met. https://t.co/B151LriBsj 
1257217487189561348,2020-05-04 07:56:21+00:00,Thank you to everyone who has been following the rules on social distancing and staying at home.    We will beat this together. https://t.co/xf2pCXgarZ,896,8456,Thank you to everyone who has been following the rules on social distancing and staying at home.    We will beat this together. https://t.co/xf2pCXgarZ 
1256871623044538368,2020-05-03 09:02:01+00:00,"If you keep going in the way that you have kept going so far, we will come through this all the faster and the United Kingdom will emerge stronger than ever before. https://t.co/e3xaYF1XEt",1364,11773,"If you keep going in the way that you have kept going so far, we will come through this all the faster and the United Kingdom will emerge stronger than ever before. https://t.co/e3xaYF1XEt "
1256849150127288321,2020-05-03 07:32:43+00:00,There are five key tests that we must satisfy before we can adjust the current measures. - 1/6,1352,9555,There are five key tests that we must satisfy before we can adjust the current measures. - 1/6 
1256577760585232384,2020-05-02 13:34:18+00:00,"We must continue to follow the rules on social distancing, and stay at home to protect our NHS. https://t.co/cTkRMPkZ2T",1104,9143,"We must continue to follow the rules on social distancing, and stay at home to protect our NHS. https://t.co/cTkRMPkZ2T "
1256520306874859520,2020-05-02 09:46:00+00:00,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/mpQ3PSbcix,1546,15477,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/mpQ3PSbcix 
1256196008339558402,2020-05-01 12:17:22+00:00,"Thank you for all the wonderful messages you sent me when I was unwell, and for all you are doing to keep yourselves and others safe. https://t.co/BSyXjUctZ0",3417,39074,"Thank you for all the wonderful messages you sent me when I was unwell, and for all you are doing to keep yourselves and others safe. https://t.co/BSyXjUctZ0 "
1256136133496516608,2020-05-01 08:19:26+00:00,I can confirm that we are past the peak of this disease.   We are past the peak and we are on the downward slope.   And we have so many reasons to be hopeful for the long term.   But we can only defeat coronavirus by our collective discipline and working together.,4982,41505,I can confirm that we are past the peak of this disease.   We are past the peak and we are on the downward slope.   And we have so many reasons to be hopeful for the long term.   But we can only defeat coronavirus by our collective discipline and working together. 
1255949362548682755,2020-04-30 19:57:17+00:00,"Keeping the R down is going to be absolutely vital to our recovery, and we can only do it by our collective discipline and working together. https://t.co/DIRkoc4pp3",1290,6171,"Keeping the R down is going to be absolutely vital to our recovery, and we can only do it by our collective discipline and working together. https://t.co/DIRkoc4pp3 "
1255940367230304264,2020-04-30 19:21:32+00:00,Tonight I proudly clapped outside 10 Downing Street for our fantastic NHS and carers. Thank you all for everything you are doing.   #ThankYouNHS https://t.co/MB0JoJNeGC,2640,31773,Tonight I proudly clapped outside 10 Downing Street for our fantastic NHS and carers. Thank you all for everything you are doing.   #ThankYouNHS https://t.co/MB0JoJNeGC 
1255927938446434304,2020-04-30 18:32:09+00:00,"At today’s press conference I was asked about mental health, which is a huge concern at this time. If you or a loved one are struggling, there is help available: https://t.co/tHBIQW32xB",616,3406,"At today’s press conference I was asked about mental health, which is a huge concern at this time. If you or a loved one are struggling, there is help available: https://t.co/tHBIQW32xB "
1255866551993065473,2020-04-30 14:28:13+00:00,"1/3: I know how hard and how stressful it has been to give up even temporarily those ancient and basic freedoms, not seeing friends, not seeing loved ones, working from home, managing the kids, worrying about your job and your firm.",1219,12400,"1/3: I know how hard and how stressful it has been to give up even temporarily those ancient and basic freedoms, not seeing friends, not seeing loved ones, working from home, managing the kids, worrying about your job and your firm. "
1255844168389275649,2020-04-30 12:59:16+00:00,"Captain Tom - today, on your 100th birthday, allow me to express the admiration and gratitude of a whole nation for your heroic fundraising mission. https://t.co/4sYkyGIQhb",1142,10754,"Captain Tom - today, on your 100th birthday, allow me to express the admiration and gratitude of a whole nation for your heroic fundraising mission. https://t.co/4sYkyGIQhb "
1255801234499436545,2020-04-30 10:08:40+00:00,Happy Birthday Tom and thank you for your warm wishes! https://t.co/xWl76cCQ8U,1294,12745,Happy Birthday Tom and thank you for your warm wishes! https://t.co/xWl76cCQ8U 
1255794808670617601,2020-04-30 09:43:08+00:00,"I want to congratulate all the new police recruits who have graduated in the last six months, who are now keeping our streets and communities safe.   In these challenging times, your professionalism, devotion and personal courage is an inspiration to us all. https://t.co/IoJILT5jlB",814,6900,"I want to congratulate all the new police recruits who have graduated in the last six months, who are now keeping our streets and communities safe.   In these challenging times, your professionalism, devotion and personal courage is an inspiration to us all. https://t.co/IoJILT5jlB "
1255761045441982464,2020-04-30 07:28:58+00:00,I want to wish @captaintommoore a very special 100th Birthday. Thank you on behalf of the whole country. https://t.co/YqJxtHLCav,4077,31159,I want to wish @captaintommoore a very special 100th Birthday. Thank you on behalf of the whole country. https://t.co/YqJxtHLCav 
1255122187243204608,2020-04-28 13:10:23+00:00,"We’ve got to keep going.   Follow the guidance on social distancing, and stay at home to protect our NHS and save lives. https://t.co/N2gfpmQcDM",1149,8018,"We’ve got to keep going.   Follow the guidance on social distancing, and stay at home to protect our NHS and save lives. https://t.co/N2gfpmQcDM "
1255085284666081286,2020-04-28 10:43:44+00:00,This morning I took part in a minute’s silence to remember those workers who have tragically died in the coronavirus pandemic. The nation will not forget you. https://t.co/6yV5PCINyM,3474,38426,This morning I took part in a minute’s silence to remember those workers who have tragically died in the coronavirus pandemic. The nation will not forget you. https://t.co/6yV5PCINyM 
1254822989436276737,2020-04-27 17:21:28+00:00,"If you can keep going in the way that you have kept going so far, and if we can show the same spirit of unity and determination as we have all shown in the past six weeks, then I have absolutely no doubt that we will beat this together. https://t.co/YrS905v0Uz",2057,16828,"If you can keep going in the way that you have kept going so far, and if we can show the same spirit of unity and determination as we have all shown in the past six weeks, then I have absolutely no doubt that we will beat this together. https://t.co/YrS905v0Uz "
1254746532512964613,2020-04-27 12:17:40+00:00,We cannot throw away all the effort and sacrifice of the British people and risk a second major outbreak. https://t.co/cf8gMiPaqt,3499,23716,We cannot throw away all the effort and sacrifice of the British people and risk a second major outbreak. https://t.co/cf8gMiPaqt 
1249336590482243585,2020-04-12 14:00:29+00:00,"It is hard to find the words to express my debt to the NHS for saving my life.  The efforts of millions of people across this country to stay home are worth it. Together we will overcome this challenge, as we have overcome so many challenges in the past. #StayHomeSaveLives https://t.co/HK7Ch8BMB5",52881,242530,"It is hard to find the words to express my debt to the NHS for saving my life.  The efforts of millions of people across this country to stay home are worth it. Together we will overcome this challenge, as we have overcome so many challenges in the past. #StayHomeSaveLives https://t.co/HK7Ch8BMB5 "
1247137221167153153,2020-04-06 12:20:58+00:00,"Last night, on the advice of my doctor, I went into hospital for some routine tests as I’m still experiencing coronavirus symptoms. I’m in good spirits and keeping in touch with my team, as we work together to fight this virus and keep everyone safe.",15004,163588,"Last night, on the advice of my doctor, I went into hospital for some routine tests as I’m still experiencing coronavirus symptoms. I’m in good spirits and keeping in touch with my team, as we work together to fight this virus and keep everyone safe. "
1246852602194808834,2020-04-05 17:30:00+00:00,"Thank you for doing your bit in the fight against #coronavirus.   Stay home, protect the NHS and save lives.    #StayHomeSaveLives https://t.co/5p2dsucMbK",3033,29017,"Thank you for doing your bit in the fight against #coronavirus.   Stay home, protect the NHS and save lives.    #StayHomeSaveLives https://t.co/5p2dsucMbK "
1246744388371222529,2020-04-05 10:20:00+00:00,We can beat this together.   #StayHomeSaveLives https://t.co/uXZzNUXhJ8,1972,13942,We can beat this together.   #StayHomeSaveLives https://t.co/uXZzNUXhJ8 
1246718940526579717,2020-04-05 08:38:52+00:00,"Thank you to everyone who is saving lives by staying at home this weekend.   I know it's tough, but if we all work together and follow the guidance we will beat #coronavirus.  #StayHomeSaveLives",8329,61647,"Thank you to everyone who is saving lives by staying at home this weekend.   I know it's tough, but if we all work together and follow the guidance we will beat #coronavirus.  #StayHomeSaveLives "
1246396237588443137,2020-04-04 11:16:34+00:00,I have just spoken to @Keir_Starmer &amp; congratulated him on becoming Labour leader. We agreed on the importance of all party leaders continuing to work constructively together through this national emergency. I have invited him and other opposition leaders to a briefing next week.,2122,28191,I have just spoken to @Keir_Starmer &amp; congratulated him on becoming Labour leader. We agreed on the importance of all party leaders continuing to work constructively together through this national emergency. I have invited him and other opposition leaders to a briefing next week. 
1246358936585986048,2020-04-04 08:48:21+00:00,I have written to all leaders of opposition parties to invite them to work together at this moment of national emergency. https://t.co/HgEsMo3DO2,2703,18682,I have written to all leaders of opposition parties to invite them to work together at this moment of national emergency. https://t.co/HgEsMo3DO2 
1246349201711288320,2020-04-04 08:09:40+00:00,"This country has made a huge effort, a huge sacrifice, and done absolutely brilliantly well in delaying the spread of the virus.   But in this fine weather, please don't be tempted to break the regulations. I urge everyone to stay at home, protect the NHS and save lives.",11610,50496,"This country has made a huge effort, a huge sacrifice, and done absolutely brilliantly well in delaying the spread of the virus.   But in this fine weather, please don't be tempted to break the regulations. I urge everyone to stay at home, protect the NHS and save lives. "
1246073029030862852,2020-04-03 13:52:15+00:00,"We must now come together to protect our NHS and to save many, many thousands of lives.   #StayHomeSaveLives https://t.co/SeVMKTVpJB",1270,5290,"We must now come together to protect our NHS and to save many, many thousands of lives.   #StayHomeSaveLives https://t.co/SeVMKTVpJB "
1246042407973662721,2020-04-03 11:50:35+00:00,"Another quick update from me on our campaign against #coronavirus.  You are saving lives by staying at home, so I urge you to stick with it this weekend, even if we do have some fine weather.  #StayHomeSaveLives https://t.co/4GHmJhxXQ0",6558,32323,"Another quick update from me on our campaign against #coronavirus.  You are saving lives by staying at home, so I urge you to stick with it this weekend, even if we do have some fine weather.  #StayHomeSaveLives https://t.co/4GHmJhxXQ0 "
1246027598188208128,2020-04-03 10:51:44+00:00,"Thank you to everyone involved in building the new NHS Nightingale Hospital over the past fortnight.  This immense effort means we will have an extra 4,000 beds to care for #coronavirus patients. https://t.co/wbLOSmtaAP",2572,19008,"Thank you to everyone involved in building the new NHS Nightingale Hospital over the past fortnight.  This immense effort means we will have an extra 4,000 beds to care for #coronavirus patients. https://t.co/wbLOSmtaAP "
1245795611120721920,2020-04-02 19:29:54+00:00,Thank you to the NHS and all of our critical workers for all you are doing to fight #coronavirus. You really are an inspiration. #ClapForOurCarers #ThankYouThursday #ClapForKeyWorkers https://t.co/SRm2cAkAnQ,3972,36884,Thank you to the NHS and all of our critical workers for all you are doing to fight #coronavirus. You really are an inspiration. #ClapForOurCarers #ThankYouThursday #ClapForKeyWorkers https://t.co/SRm2cAkAnQ 
1245654344034213888,2020-04-02 10:08:33+00:00,"Stay at home, protect the NHS, save lives.   #StayHomeSaveLives https://t.co/3w3D8UcuUT",1428,6529,"Stay at home, protect the NHS, save lives.   #StayHomeSaveLives https://t.co/3w3D8UcuUT "
1245638434128924672,2020-04-02 09:05:20+00:00,Yesterday's data showed more people were using transport than in previous days.   Please do not leave your house unless absolutely necessary. It really will save lives.   #StayHomeSavesLives,4445,18158,Yesterday's data showed more people were using transport than in previous days.   Please do not leave your house unless absolutely necessary. It really will save lives.   #StayHomeSavesLives 
1245434438584074240,2020-04-01 19:34:43+00:00,"Here's an update to bring you up to speed on some of the things that we are doing to protect our NHS.  We will beat coronavirus together by staying at home, protecting our NHS and saving lives.   #StayHomeSaveLives https://t.co/FOYfvzlQPC",4193,23486,"Here's an update to bring you up to speed on some of the things that we are doing to protect our NHS.  We will beat coronavirus together by staying at home, protecting our NHS and saving lives.   #StayHomeSaveLives https://t.co/FOYfvzlQPC "
1245335771495780357,2020-04-01 13:02:39+00:00,"I'm staying at home to protect our NHS and save lives.  If we all follow government advice, we can beat #coronavirus together.  #StayHomeSaveLives",2519,22086,"I'm staying at home to protect our NHS and save lives.  If we all follow government advice, we can beat #coronavirus together.  #StayHomeSaveLives "
1245044742850777088,2020-03-31 17:46:13+00:00,Thank you Kaydyn for staying at home. Glad the food box arrived.   We’re doing everything we can to protect people like you.  #StayHomeSaveLives https://t.co/AA74m4StMw,817,6936,Thank you Kaydyn for staying at home. Glad the food box arrived.   We’re doing everything we can to protect people like you.  #StayHomeSaveLives https://t.co/AA74m4StMw 
1244985949534199808,2020-03-31 13:52:35+00:00,"This morning I chaired the first ever digital Cabinet.   Our message to the public is: stay at home, protect the NHS, save lives. #StayHomeSaveLives https://t.co/pgeRc3FHIp",2678,20501,"This morning I chaired the first ever digital Cabinet.   Our message to the public is: stay at home, protect the NHS, save lives. #StayHomeSaveLives https://t.co/pgeRc3FHIp "
1244641390384070660,2020-03-30 15:03:26+00:00,"Thank you to the 20,000 former staff coming back to the NHS.  And thank you to the 750,000 people who have volunteered to help vulnerable people through this crisis.  We will get through it together.  #Coronavirus #StayHomeSaveLives",1720,15832,"Thank you to the 20,000 former staff coming back to the NHS.  And thank you to the 750,000 people who have volunteered to help vulnerable people through this crisis.  We will get through it together.  #Coronavirus #StayHomeSaveLives "
1244581193590484992,2020-03-30 11:04:14+00:00,"I’ve been working from home and continuing to lead the government’s response to coronavirus.  Stay at home, protect the NHS, and save lives. #StayHomeSaveLives https://t.co/tYqHYa0Sfy",1857,19826,"I’ve been working from home and continuing to lead the government’s response to coronavirus.  Stay at home, protect the NHS, and save lives. #StayHomeSaveLives https://t.co/tYqHYa0Sfy "
1244339182690066433,2020-03-29 19:02:34+00:00,"Thanks to everyone who has been staying at home.  By delaying the spread of the disease we can reduce the pressure on our NHS, and that's how we hope to save many thousands of lives.  #StayHomeSaveLives https://t.co/kxdqItMYSE",5143,35146,"Thanks to everyone who has been staying at home.  By delaying the spread of the disease we can reduce the pressure on our NHS, and that's how we hope to save many thousands of lives.  #StayHomeSaveLives https://t.co/kxdqItMYSE "
1243871804101443584,2020-03-28 12:05:22+00:00,"Thank you to everybody who’s doing what I’m doing, working from home and stopping the virus spreading from household to household.  We’re going to beat it, and we’re going to beat it together. Stay at home, protect the NHS and save lives. #StayHomeSaveLives",3270,26268,"Thank you to everybody who’s doing what I’m doing, working from home and stopping the virus spreading from household to household.  We’re going to beat it, and we’re going to beat it together. Stay at home, protect the NHS and save lives. #StayHomeSaveLives "
1243496858095411200,2020-03-27 11:15:28+00:00,"Over the last 24 hours I have developed mild symptoms and tested positive for coronavirus.  I am now self-isolating, but I will continue to lead the government’s response via video-conference as we fight this virus.  Together we will beat this. #StayHomeSaveLives https://t.co/9Te6aFP0Ri",115912,345824,"Over the last 24 hours I have developed mild symptoms and tested positive for coronavirus.  I am now self-isolating, but I will continue to lead the government’s response via video-conference as we fight this virus.  Together we will beat this. #StayHomeSaveLives https://t.co/9Te6aFP0Ri "
1243271386845581325,2020-03-26 20:19:32+00:00,"On behalf of the whole country, I want to thank all the incredible nurses, doctors, NHS support staff &amp; carers who are working flat out to fight coronavirus  #ClapForOurCarers #ClapForNHS  To help them, and protect the NHS, we need everyone to stay at home #StayHomeSaveLives https://t.co/kpdQ5KHQiy",19715,134571,"On behalf of the whole country, I want to thank all the incredible nurses, doctors, NHS support staff &amp; carers who are working flat out to fight coronavirus  #ClapForOurCarers #ClapForNHS  To help them, and protect the NHS, we need everyone to stay at home #StayHomeSaveLives https://t.co/kpdQ5KHQiy "
1243214945145282560,2020-03-26 16:35:15+00:00,"Governments around the world must step up to help us defeat #coronavirus.  I’ve announced a further £210m of aid funding for vaccine research following today's G20 call, meaning the UK is going above and beyond in the search for a vaccine.   ➡️ https://t.co/lkk9nF2hKP https://t.co/xLahX2PYyB",1683,10421,"Governments around the world must step up to help us defeat #coronavirus.  I’ve announced a further £210m of aid funding for vaccine research following today's G20 call, meaning the UK is going above and beyond in the search for a vaccine.   ➡️ https://t.co/lkk9nF2hKP https://t.co/xLahX2PYyB "
1243084526408077313,2020-03-26 07:57:01+00:00,"I want to thank all of our brilliant public servants, not only in the NHS, but also in the Police, Armed Forces, local government, social care and elsewhere - you have shown extraordinary courage in facing this national emergency. Our country owes you a huge debt of gratitude. https://t.co/ExjgZ2HhYM",2822,22857,"I want to thank all of our brilliant public servants, not only in the NHS, but also in the Police, Armed Forces, local government, social care and elsewhere - you have shown extraordinary courage in facing this national emergency. Our country owes you a huge debt of gratitude. https://t.co/ExjgZ2HhYM "
1242931847476191232,2020-03-25 21:50:19+00:00,"Thank you to the 405,000 incredible NHS volunteer responders who have signed up today.  If you want to sign up, follow this link: https://t.co/iD28UgOrZR https://t.co/Ii8NvVy1TK",1208,8590,"Thank you to the 405,000 incredible NHS volunteer responders who have signed up today.  If you want to sign up, follow this link: https://t.co/iD28UgOrZR https://t.co/Ii8NvVy1TK "
1242899170102575105,2020-03-25 19:40:28+00:00,"We’re taking the right measures at the right time. It is vital to slow the spread of the disease, so stay at home, protect the NHS and save lives. #StayHomeSaveLives",2896,20409,"We’re taking the right measures at the right time. It is vital to slow the spread of the disease, so stay at home, protect the NHS and save lives. #StayHomeSaveLives "
1242806746139197440,2020-03-25 13:33:13+00:00," Stay at home  Protect the NHS ♥ Save lives  Millions of people are already following the rules, and helping to save lives. Please play your part by staying at home.   #StayHomeSaveLives  https://t.co/kdHUGOW5he https://t.co/bGGxx8rK9z",1141,3990,"Stay at home  Protect the NHS ♥ Save lives  Millions of people are already following the rules, and helping to save lives. Please play your part by staying at home.   #StayHomeSaveLives  https://t.co/kdHUGOW5he https://t.co/bGGxx8rK9z "
1242777771404857349,2020-03-25 11:38:05+00:00,"Your NHS needs you. If you can help the NHS during the #coronavirus pandemic, visit ⬇️ https://t.co/y4rbSUuu4J",1218,3120,"Your NHS needs you. If you can help the NHS during the #coronavirus pandemic, visit ⬇️ https://t.co/y4rbSUuu4J "
1242751490936184834,2020-03-25 09:53:39+00:00,"Fantastic to see so many people doing their bit in the fight against #coronavirus  If you want to volunteer to help the NHS, you can do so here: https://t.co/iD28UgOrZR https://t.co/F6QUMU3lcd",932,4374,"Fantastic to see so many people doing their bit in the fight against #coronavirus  If you want to volunteer to help the NHS, you can do so here: https://t.co/iD28UgOrZR https://t.co/F6QUMU3lcd "
1242554180159655936,2020-03-24 20:49:36+00:00,"Thank you to the 11,788 former NHS staff who have answered the call to support the health service as it responds to #coronavirus.  Now people must stay at home to support you, so that you can be there to support us in our hour of need. #StayHomeSaveLives",4502,34493,"Thank you to the 11,788 former NHS staff who have answered the call to support the health service as it responds to #coronavirus.  Now people must stay at home to support you, so that you can be there to support us in our hour of need. #StayHomeSaveLives "
1242542545642704896,2020-03-24 20:03:22+00:00,"Our athletes are committed to being the best in their field- day in, day out. To see their chance at Olympic glory postponed is hugely disappointing. But they recognise that this means more. We must now show our dedication by staying at home, protecting the NHS and saving lives. https://t.co/vvrvi8muHm",561,3724,"Our athletes are committed to being the best in their field- day in, day out. To see their chance at Olympic glory postponed is hugely disappointing. But they recognise that this means more. We must now show our dedication by staying at home, protecting the NHS and saving lives. https://t.co/vvrvi8muHm "
1242522136083906561,2020-03-24 18:42:16+00:00,"This morning, I chaired the first ever video conference Cabinet meeting.   We must all do our bit to stop the spread of coronavirus, protect our NHS and save lives. #StayHomeSaveLives   https://t.co/Eew4i0Wr5q https://t.co/LkWYYnMXnq",943,8498,"This morning, I chaired the first ever video conference Cabinet meeting.   We must all do our bit to stop the spread of coronavirus, protect our NHS and save lives. #StayHomeSaveLives   https://t.co/Eew4i0Wr5q https://t.co/LkWYYnMXnq "
1242460231088648196,2020-03-24 14:36:17+00:00,"At this moment of national emergency you must stay at home, protect the NHS and save lives.   #StayHomeSaveLives https://t.co/nb2baBmMJr",1378,7953,"At this moment of national emergency you must stay at home, protect the NHS and save lives.   #StayHomeSaveLives https://t.co/nb2baBmMJr "
1242187201334607886,2020-03-23 20:31:22+00:00,Please join me for an important update on #coronavirus #StayHomeSaveLives https://t.co/QSlIOIaYsF,14043,52513,Please join me for an important update on #coronavirus #StayHomeSaveLives https://t.co/QSlIOIaYsF 
1242105640711081984,2020-03-23 15:07:16+00:00,"These are the people who are saving lives.   Stay at home, protect the NHS, and save lives.    #StayHomeSaveLives https://t.co/KGihWbNHTX",2089,8495,"These are the people who are saving lives.   Stay at home, protect the NHS, and save lives.    #StayHomeSaveLives https://t.co/KGihWbNHTX "
1242008375392698368,2020-03-23 08:40:46+00:00,"If you don’t follow these instructions, you are putting people’s lives at risk:   You must stay at home to protect our NHS and save lives.   #StayHomeSaveLives",10892,40049,"If you don’t follow these instructions, you are putting people’s lives at risk:   You must stay at home to protect our NHS and save lives.   #StayHomeSaveLives "
1241818080252133376,2020-03-22 20:04:36+00:00,Stay two metres apart.  It's not such a difficult thing.  Do it. It really will save lives.   #coronavirus #StaySafeSaveLives https://t.co/SSbrwxjEar,6742,23108,Stay two metres apart.  It's not such a difficult thing.  Do it. It really will save lives.   #coronavirus #StaySafeSaveLives https://t.co/SSbrwxjEar 
1241751431058726912,2020-03-22 15:39:46+00:00,We need you to do your bit to help us beat #coronavirus  Please RT.  #StayHomeSaveLives https://t.co/mSGgGsQDSH,10768,13370,We need you to do your bit to help us beat #coronavirus  Please RT.  #StayHomeSaveLives https://t.co/mSGgGsQDSH 
1241725414843785224,2020-03-22 13:56:23+00:00,"We will get through this together, and we will beat the virus.   To win this fight, we need everyone to follow our advice: as far as possible, we want you to stay at home. The more effectively everyone does this, the faster this country will recover.  #StayHomeSaveLives",10070,38268,"We will get through this together, and we will beat the virus.   To win this fight, we need everyone to follow our advice: as far as possible, we want you to stay at home. The more effectively everyone does this, the faster this country will recover.  #StayHomeSaveLives "
1241706514940919808,2020-03-22 12:41:17+00:00,"This Mother’s Day, everyone should stop #coronavirus spreading.  Keep your mum safe. Stay at home.  #StayHomeSaveLives #MothersDay https://t.co/6OQ7cGm57w",1920,6784,"This Mother’s Day, everyone should stop #coronavirus spreading.  Keep your mum safe. Stay at home.  #StayHomeSaveLives #MothersDay https://t.co/6OQ7cGm57w "
1241681164206817281,2020-03-22 11:00:33+00:00,Thank you @AthertonNWales! https://t.co/On4qnTHaOq,384,2942,Thank you @AthertonNWales! https://t.co/On4qnTHaOq 
1241466502353752066,2020-03-21 20:47:34+00:00,Thank you @MariaCaulfield! https://t.co/Fx1U7KiVub,473,4649,Thank you @MariaCaulfield! https://t.co/Fx1U7KiVub 
1241438687172399104,2020-03-21 18:57:02+00:00,Our amazing NHS staff want to be there to help you and your loved ones over the coming weeks and months.  You can help them right now by staying inside. #StayHomeSaveLives https://t.co/qhfdh51HDk,3913,16454,Our amazing NHS staff want to be there to help you and your loved ones over the coming weeks and months.  You can help them right now by staying inside. #StayHomeSaveLives https://t.co/qhfdh51HDk 
1241348429546217475,2020-03-21 12:58:23+00:00,Josephine sets a great example to us all by postponing her birthday party until we have sent coronavirus packing.  Together we can beat this. In the meantime let's all wish her happy birthday (twice) whilst washing our hands. #BeLikeJosephine #StayHomeSaveLives https://t.co/xmDOw60hhV https://t.co/yl7uxe9lhh,1686,8793,Josephine sets a great example to us all by postponing her birthday party until we have sent coronavirus packing.  Together we can beat this. In the meantime let's all wish her happy birthday (twice) whilst washing our hands. #BeLikeJosephine #StayHomeSaveLives https://t.co/xmDOw60hhV https://t.co/yl7uxe9lhh 
1241332375080099845,2020-03-21 11:54:35+00:00,"The coming months will be challenging, but I want to assure businesses that we are with them every step of the way.  Stand by your employees, stand by your workers, because we will stand by you. https://t.co/IqTDLOmBve",1272,6778,"The coming months will be challenging, but I want to assure businesses that we are with them every step of the way.  Stand by your employees, stand by your workers, because we will stand by you. https://t.co/IqTDLOmBve "
1241281107292753920,2020-03-21 08:30:52+00:00,"We want to protect you. But to do so, we need you to do your bit. #StayHomeSaveLives https://t.co/oSAzFF5AWk",5207,13856,"We want to protect you. But to do so, we need you to do your bit. #StayHomeSaveLives https://t.co/oSAzFF5AWk "
1241111019038085124,2020-03-20 21:15:00+00:00,"To those going against the advice we're getting from our experts, you're not only putting your own life and the lives of your family at risk, you're endangering the community and you're making it more difficult for us to protect the NHS and save lives. #StayHomeSaveLives https://t.co/WLw17OboHR",11235,37051,"To those going against the advice we're getting from our experts, you're not only putting your own life and the lives of your family at risk, you're endangering the community and you're making it more difficult for us to protect the NHS and save lives. #StayHomeSaveLives https://t.co/WLw17OboHR "
1241088444312543233,2020-03-20 19:45:18+00:00,"The more we follow the advice, the faster the country will stage both a medical and an economic recovery in full. #StayHomeSaveLives https://t.co/ik06dvasiH",1803,8325,"The more we follow the advice, the faster the country will stage both a medical and an economic recovery in full. #StayHomeSaveLives https://t.co/ik06dvasiH "
1241073621583478788,2020-03-20 18:46:24+00:00,"We are supporting businesses and workers in a way that government has never done before.   If people stay home, then we will not only save thousands of lives, but we will come out of this pandemic all the faster. #StayHomeSaveLives https://t.co/dhraP6OSfR",1070,6070,"We are supporting businesses and workers in a way that government has never done before.   If people stay home, then we will not only save thousands of lives, but we will come out of this pandemic all the faster. #StayHomeSaveLives https://t.co/dhraP6OSfR "
1241057792427020288,2020-03-20 17:43:30+00:00,"We are telling cafes, pubs, bars and restaurants to close tonight as soon as they reasonably can, and not to open tomorrow.  As far as possible we want you to stay at home.  That’s how we can protect our NHS and save lives.  ➡ https://t.co/kdHUGOW5he https://t.co/8Hko4bfBnh",3455,12245,"We are telling cafes, pubs, bars and restaurants to close tonight as soon as they reasonably can, and not to open tomorrow.  As far as possible we want you to stay at home.  That’s how we can protect our NHS and save lives.  ➡ https://t.co/kdHUGOW5he https://t.co/8Hko4bfBnh "
1240991575901196290,2020-03-20 13:20:22+00:00,NHS staff are doing extraordinary work across the country to help our fight against coronavirus.  We now need to play our part in supporting them by following the government's guidance and working from home if you possibly can. https://t.co/90H9Qnw93l,1146,6570,NHS staff are doing extraordinary work across the country to help our fight against coronavirus.  We now need to play our part in supporting them by following the government's guidance and working from home if you possibly can. https://t.co/90H9Qnw93l 
1240910951894966275,2020-03-20 08:00:00+00:00,"We can beat this together, but only if we follow government advice and look out for each other. https://t.co/mavBWIHylf",1421,6813,"We can beat this together, but only if we follow government advice and look out for each other. https://t.co/mavBWIHylf "
1240731213117247488,2020-03-19 20:05:47+00:00,"Please be reasonable in your shopping, be considerate and thoughtful of others as you do it. https://t.co/Dwo7lTIkg7",3176,13047,"Please be reasonable in your shopping, be considerate and thoughtful of others as you do it. https://t.co/Dwo7lTIkg7 "
1240719616449613824,2020-03-19 19:19:42+00:00,Her Majesty The Queen speaks for us all. We all have a vital role to play. We will do whatever it takes to beat this together. https://t.co/k7VFionucj,1874,10370,Her Majesty The Queen speaks for us all. We all have a vital role to play. We will do whatever it takes to beat this together. https://t.co/k7VFionucj 
